Date_Time;#JAVATIME ;Wirkarbeit_Zaehler;Wirkarbeit_Wt
17.11.2015 11:35;1,45E+12;15271380000;520000
17.11.2015 11:40;1,45E+12;15271440000;520000
17.11.2015 11:45;1,45E+12;15271480000;500000
17.11.2015 11:50;1,45E+12;15271540000;520000
17.11.2015 11:55;1,45E+12;15271600000;540000
17.11.2015 12:00;1,45E+12;15271660000;560000
17.11.2015 12:05;1,45E+12;15271720000;580000
17.11.2015 12:10;1,45E+12;15271780000;600000
17.11.2015 12:15;1,45E+12;15271840000;620000
17.11.2015 12:20;1,45E+12;15271880000;620000
17.11.2015 12:25;1,45E+12;15271940000;640000
17.11.2015 12:30;1,45E+12;15272000000;660000
17.11.2015 12:35;1,45E+12;15272060000;680000
17.11.2015 12:40;1,45E+12;15272120000;680000
17.11.2015 12:45;1,45E+12;15272180000;700000
17.11.2015 12:50;1,45E+12;15272220000;680000
17.11.2015 12:55;1,45E+12;15272280000;680000
17.11.2015 13:00;1,45E+12;15272320000;660000
17.11.2015 13:05;1,45E+12;15272360000;640000
17.11.2015 13:10;1,45E+12;15272400000;620000
17.11.2015 13:15;1,45E+12;15272460000;620000
17.11.2015 13:20;1,45E+12;15272520000;640000
17.11.2015 13:25;1,45E+12;15272580000;640000
17.11.2015 13:30;1,45E+12;15272620000;620000
17.11.2015 13:35;1,45E+12;15272680000;620000
17.11.2015 13:40;1,45E+12;15272740000;620000
17.11.2015 13:45;1,45E+12;15272800000;620000
17.11.2015 13:50;1,45E+12;15272880000;660000
17.11.2015 13:55;1,45E+12;15272920000;640000
17.11.2015 14:00;1,45E+12;15272980000;660000
17.11.2015 14:05;1,45E+12;15273040000;680000
17.11.2015 14:10;1,45E+12;15273100000;700000
17.11.2015 14:15;1,45E+12;15273160000;700000
17.11.2015 14:20;1,45E+12;15273220000;700000
17.11.2015 14:25;1,45E+12;15273260000;680000
17.11.2015 14:30;1,45E+12;15273300000;680000
17.11.2015 14:35;1,45E+12;15273340000;660000
17.11.2015 14:40;1,45E+12;15273380000;640000
17.11.2015 14:45;1,45E+12;15273420000;620000
17.11.2015 14:50;1,45E+12;15273480000;600000
17.11.2015 14:55;1,45E+12;15273540000;620000
17.11.2015 15:00;1,45E+12;15273580000;600000
17.11.2015 15:05;1,45E+12;15273640000;600000
17.11.2015 15:10;1,45E+12;15273700000;600000
17.11.2015 15:15;1,45E+12;15273740000;580000
17.11.2015 15:20;1,45E+12;15273800000;580000
17.11.2015 15:25;1,45E+12;15273860000;600000
17.11.2015 15:30;1,45E+12;15273920000;620000
17.11.2015 15:35;1,45E+12;15273980000;640000
17.11.2015 15:40;1,45E+12;15274020000;640000
17.11.2015 15:45;1,45E+12;15274080000;660000
17.11.2015 15:50;1,45E+12;15274140000;660000
17.11.2015 15:55;1,45E+12;15274200000;660000
17.11.2015 16:00;1,45E+12;15274240000;660000
17.11.2015 16:05;1,45E+12;15274300000;660000
17.11.2015 16:10;1,45E+12;15274360000;660000
17.11.2015 16:15;1,45E+12;15274420000;680000
17.11.2015 16:20;1,45E+12;15274460000;660000
17.11.2015 16:25;1,45E+12;15274520000;660000
17.11.2015 16:30;1,45E+12;15274580000;660000
17.11.2015 16:35;1,45E+12;15274620000;640000
